instance,method,depth,alpha,seed,train_acc,val_acc,test_acc,train_time,gap
monks-2,n,3,0.1,89,0.66,0.66,0.6490066225165563,2.5727953910827637,0.0
monks-2,rb,3,0.1,89,0.66,,0.6490066225165563,2.2655038833618164,0.0
monks-2,cp,3,0.1,89,0.66,,0.6490066225165563,14.444643020629883,0.0
monks-2,n,3,0,93,0.67,0.54,0.6357615894039735,21.051305532455444,0.0
monks-2,rb,3,0,93,0.6422222222222222,,0.6225165562913907,48.25843048095703,0.0
monks-2,cp,3,0,93,0.6422222222222222,,0.6225165562913907,69.85504531860352,0.0
monks-2,n,3,0.01,93,0.67,0.54,0.6357615894039735,17.670053005218506,0.0
monks-2,rb,3,0.01,93,0.64,,0.7086092715231788,32.029170989990234,0.0
monks-2,cp,3,0.01,93,0.64,,0.7086092715231788,79.89150142669678,0.0
monks-2,n,3,0.1,93,0.6533333333333333,0.6133333333333333,0.7086092715231788,2.2121336460113525,0.0
monks-2,rb,3,0.1,93,0.64,,0.7086092715231788,4.814921855926514,0.0
monks-2,cp,3,0.1,93,0.64,,0.7086092715231788,10.206799268722534,0.0
monks-2,n,3,0,5,0.6666666666666666,0.62,0.6754966887417219,21.911106824874878,0.0
monks-2,rb,3,0,5,0.6511111111111111,,0.6754966887417219,47.42559623718262,0.0
monks-2,cp,3,0,5,0.6511111111111111,,0.6754966887417219,83.90303897857666,0.0
monks-2,n,3,0.01,5,0.6666666666666666,0.62,0.6754966887417219,24.91519784927368,0.0
monks-2,rb,3,0.01,5,0.6511111111111111,,0.6754966887417219,32.555185079574585,0.0
monks-2,cp,3,0.01,5,0.6511111111111111,,0.6754966887417219,92.32709741592407,0.0
monks-2,n,3,0.1,5,0.6666666666666666,0.62,0.6754966887417219,1.9808075428009033,0.0
monks-2,rb,3,0.1,5,0.6511111111111111,,0.6754966887417219,3.546354293823242,0.0
monks-2,cp,3,0.1,5,0.6511111111111111,,0.6754966887417219,9.931257486343384,0.0
monks-3,n,3,0,11,0.9528985507246377,0.9856115107913669,0.9640287769784173,1.6562485694885254,0.0
monks-3,rb,3,0,11,0.963855421686747,,0.9640287769784173,2.581749439239502,0.0
monks-3,cp,3,0,11,0.963855421686747,,0.9640287769784173,5.069589138031006,0.0
monks-3,n,3,0.01,11,0.9528985507246377,0.9856115107913669,0.9640287769784173,1.4556901454925537,0.0
monks-3,rb,3,0.01,11,0.963855421686747,,0.9640287769784173,2.2847602367401123,0.0
monks-3,cp,3,0.01,11,0.963855421686747,,0.9640287769784173,2.1885602474212646,0.0
monks-3,n,3,0.1,11,0.9528985507246377,0.9856115107913669,0.9640287769784173,0.9377744197845459,0.0
monks-3,rb,3,0.1,11,0.963855421686747,,0.9640287769784173,1.0622522830963135,0.0
monks-3,cp,3,0.1,11,0.963855421686747,,0.9640287769784173,2.833245038986206,0.0
monks-3,n,3,0,23,0.9818840579710145,0.9424460431654677,0.9496402877697842,1.303135871887207,0.0
monks-3,rb,3,0,23,0.9686746987951808,,0.9496402877697842,3.0828869342803955,0.0
monks-3,cp,3,0,23,0.9686746987951808,,0.9496402877697842,4.068711280822754,0.0
monks-3,n,3,0.01,23,0.9818840579710145,0.9424460431654677,0.9496402877697842,1.0543804168701172,0.0
monks-3,rb,3,0.01,23,0.9686746987951808,,0.9496402877697842,1.7456908226013184,0.0
monks-3,cp,3,0.01,23,0.9686746987951808,,0.9496402877697842,2.727933406829834,0.0
monks-3,n,3,0.1,23,0.9818840579710145,0.9424460431654677,0.9496402877697842,0.6542685031890869,0.0
monks-3,rb,3,0.1,23,0.9686746987951808,,0.9496402877697842,1.2115674018859863,0.0
monks-3,cp,3,0.1,23,0.9686746987951808,,0.9496402877697842,3.2021162509918213,0.0
monks-3,n,3,0,34,0.9601449275362319,0.9568345323741008,0.9784172661870504,1.4986858367919922,0.0
monks-3,rb,3,0,34,0.9590361445783132,,0.9784172661870504,3.291783332824707,0.0
monks-3,cp,3,0,34,0.9590361445783132,,0.9784172661870504,2.40425968170166,0.0
monks-3,n,3,0.01,34,0.9601449275362319,0.9568345323741008,0.9784172661870504,1.456972360610962,0.0
monks-3,rb,3,0.01,34,0.9590361445783132,,0.9784172661870504,2.6958935260772705,0.0
monks-3,cp,3,0.01,34,0.9590361445783132,,0.9784172661870504,2.1095144748687744,0.0
monks-3,n,3,0.1,34,0.9601449275362319,0.9568345323741008,0.9784172661870504,0.8757829666137695,0.0
monks-3,rb,3,0.1,34,0.9590361445783132,,0.9784172661870504,1.6798944473266602,0.0
monks-3,cp,3,0.1,34,0.9590361445783132,,0.9784172661870504,2.3891704082489014,0.0
monks-3,n,3,0,45,0.9565217391304348,0.9712230215827338,0.9712230215827338,1.4684906005859375,0.0
monks-3,rb,3,0,45,0.9614457831325302,,0.9712230215827338,3.2311131954193115,0.0
monks-3,cp,3,0,45,0.9614457831325302,,0.9712230215827338,5.50191068649292,0.0
monks-3,n,3,0.01,45,0.9565217391304348,0.9712230215827338,0.9712230215827338,1.0088136196136475,0.0
monks-3,rb,3,0.01,45,0.9614457831325302,,0.9712230215827338,1.6711223125457764,0.0
monks-3,cp,3,0.01,45,0.9614457831325302,,0.9712230215827338,1.9258532524108887,0.0
monks-3,n,3,0.1,45,0.9565217391304348,0.9712230215827338,0.9712230215827338,0.7980866432189941,0.0
monks-3,rb,3,0.1,45,0.9614457831325302,,0.9712230215827338,1.4182276725769043,0.0
monks-3,cp,3,0.1,45,0.9614457831325302,,0.9712230215827338,1.730910062789917,0.0
monks-3,n,3,0,56,0.9637681159420289,0.9496402877697842,0.9784172661870504,1.6588435173034668,0.0
monks-3,rb,3,0,56,0.9590361445783132,,0.9784172661870504,3.652165651321411,0.0
monks-3,cp,3,0,56,0.9590361445783132,,0.9784172661870504,5.35586953163147,0.0
monks-3,n,3,0.01,56,0.9637681159420289,0.9496402877697842,0.9784172661870504,1.3776936531066895,0.0
monks-3,rb,3,0.01,56,0.9590361445783132,,0.9784172661870504,1.7168164253234863,0.0
monks-3,cp,3,0.01,56,0.9590361445783132,,0.9784172661870504,2.106922149658203,0.0
monks-3,n,3,0.1,56,0.9637681159420289,0.9496402877697842,0.9784172661870504,1.0187864303588867,0.0
monks-3,rb,3,0.1,56,0.9590361445783132,,0.9784172661870504,1.6165668964385986,0.0
monks-3,cp,3,0.1,56,0.9590361445783132,,0.9784172661870504,4.187821865081787,0.0
monks-3,n,3,0,67,0.9746376811594203,0.9712230215827338,0.935251798561151,1.5316884517669678,0.0
monks-3,rb,3,0,67,0.9734939759036144,,0.935251798561151,1.8745005130767822,0.0
monks-3,cp,3,0,67,0.9734939759036144,,0.935251798561151,1.485926866531372,0.0
monks-3,n,3,0.01,67,0.9746376811594203,0.9712230215827338,0.935251798561151,1.179429054260254,0.0
monks-3,rb,3,0.01,67,0.9734939759036144,,0.935251798561151,1.6912336349487305,0.0
monks-3,cp,3,0.01,67,0.9734939759036144,,0.935251798561151,1.8696095943450928,0.0
monks-3,n,3,0.1,67,0.9746376811594203,0.9712230215827338,0.935251798561151,0.7665891647338867,0.0
monks-3,rb,3,0.1,67,0.9734939759036144,,0.935251798561151,1.0866129398345947,0.0
monks-3,cp,3,0.1,67,0.9734939759036144,,0.935251798561151,1.573390245437622,0.0
monks-3,n,3,0,78,0.9746376811594203,0.9640287769784173,0.9424460431654677,1.270113468170166,0.0
monks-3,rb,3,0,78,0.9710843373493976,,0.9424460431654677,2.8585662841796875,0.0
monks-3,cp,3,0,78,0.9710843373493976,,0.9424460431654677,3.0005569458007812,0.0
monks-3,n,3,0.01,78,0.9746376811594203,0.9640287769784173,0.9424460431654677,0.9110727310180664,0.0
monks-3,rb,3,0.01,78,0.9710843373493976,,0.9424460431654677,2.879702568054199,0.0
monks-3,cp,3,0.01,78,0.9710843373493976,,0.9424460431654677,1.8661489486694336,0.0
monks-3,n,3,0.1,78,0.9746376811594203,0.9640287769784173,0.9424460431654677,0.8387482166290283,0.0
monks-3,rb,3,0.1,78,0.9710843373493976,,0.9424460431654677,1.401930809020996,0.0
monks-3,cp,3,0.1,78,0.9710843373493976,,0.9424460431654677,2.0991294384002686,0.0
monks-3,n,3,0,89,0.9565217391304348,0.9712230215827338,0.9712230215827338,1.428443431854248,0.0
monks-3,rb,3,0,89,0.9614457831325302,,0.9712230215827338,4.974797248840332,0.0
monks-3,cp,3,0,89,0.9614457831325302,,0.9712230215827338,2.1618545055389404,0.0
monks-3,n,3,0.01,89,0.9565217391304348,0.9712230215827338,0.9712230215827338,1.5322284698486328,0.0
monks-3,rb,3,0.01,89,0.9614457831325302,,0.9712230215827338,1.7593052387237549,0.0
monks-3,cp,3,0.01,89,0.9614457831325302,,0.9712230215827338,3.0701615810394287,0.0
monks-3,n,3,0.1,89,0.9565217391304348,0.9712230215827338,0.9712230215827338,0.631312370300293,0.0
monks-3,rb,3,0.1,89,0.9614457831325302,,0.9712230215827338,1.4267773628234863,0.0
monks-3,cp,3,0.1,89,0.9614457831325302,,0.9712230215827338,2.1464152336120605,0.0
monks-3,n,3,0,93,0.9782608695652174,0.9640287769784173,0.935251798561151,1.148646354675293,0.0
monks-3,rb,3,0,93,0.9734939759036144,,0.935251798561151,3.0179049968719482,0.0
monks-3,cp,3,0,93,0.9734939759036144,,0.935251798561151,3.9357995986938477,0.0
monks-3,n,3,0.01,93,0.9782608695652174,0.9640287769784173,0.935251798561151,1.1214122772216797,0.0
monks-3,rb,3,0.01,93,0.9734939759036144,,0.935251798561151,1.5230629444122314,0.0
monks-3,cp,3,0.01,93,0.9734939759036144,,0.935251798561151,1.3897943496704102,0.0
monks-3,n,3,0.1,93,0.9782608695652174,0.9640287769784173,0.935251798561151,0.757612943649292,0.0
monks-3,rb,3,0.1,93,0.9734939759036144,,0.935251798561151,1.1743988990783691,0.0
monks-3,cp,3,0.1,93,0.9734939759036144,,0.935251798561151,1.353783369064331,0.0
monks-3,n,3,0,5,0.9565217391304348,0.9712230215827338,0.9712230215827338,1.1252107620239258,0.0
monks-3,rb,3,0,5,0.9614457831325302,,0.9712230215827338,2.927069664001465,0.0
monks-3,cp,3,0,5,0.9614457831325302,,0.9712230215827338,2.4053478240966797,0.0
monks-3,n,3,0.01,5,0.9565217391304348,0.9712230215827338,0.9712230215827338,1.0434989929199219,0.0
monks-3,rb,3,0.01,5,0.9614457831325302,,0.9712230215827338,1.5998504161834717,0.0
monks-3,cp,3,0.01,5,0.9614457831325302,,0.9712230215827338,1.9777202606201172,0.0
monks-3,n,3,0.1,5,0.9565217391304348,0.9712230215827338,0.9712230215827338,0.8953263759613037,0.0
monks-3,rb,3,0.1,5,0.9614457831325302,,0.9712230215827338,1.2984952926635742,0.0
monks-3,cp,3,0.1,5,0.9614457831325302,,0.9712230215827338,1.9312713146209717,0.0
